action_id,triggered_on,student_id,severity,rule_id,rule_name,action,route_to,policy_basis,rationale,withdraw_prob_at_trigger,fail_prob_at_trigger,top_driver_withdraw,top_driver_fail,status
ACT00232,2025-03-22,STU0244,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"7 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-21 via sms.",0.2268,0.8216,Past interventions received,Past interventions received,Pending
ACT00233,2025-03-22,STU0161,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),5 missing assignments on record across enrolled modules (threshold: 3).,0.2103,0.0984,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00234,2025-03-22,STU0533,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),4 missing assignments on record across enrolled modules (threshold: 3).,0.205,0.0641,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00235,2025-03-22,STU0128,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-02-27 via email.",0.2037,0.8342,Past interventions that improved engagement,Past interventions received,Pending
ACT00236,2025-03-22,STU0128,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 7/10.,0.2037,0.8342,Past interventions that improved engagement,Past interventions received,Pending
ACT00237,2025-03-22,STU0141,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"5 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-19 via sms.",0.1969,0.7916,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00238,2025-03-22,STU0403,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"4 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-22 via email.",0.1948,0.834,Past interventions received,Past interventions received,Pending
ACT00239,2025-03-22,STU0414,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.6% with only 3 days until the next assessment. Top contributing factor: Past interventions received.,0.1924,0.8358,Recent attendance (4-week avg),Past interventions received,Pending
ACT00240,2025-03-22,STU0122,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 6/10.,0.1907,0.8378,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00241,2025-03-22,STU0370,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 77.7% with only 3 days until the next assessment. Top contributing factor: Past interventions received.,0.1773,0.7766,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00242,2025-03-22,STU0087,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 5/10.,0.1748,0.0593,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00243,2025-03-22,STU0418,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 71.6% with only 6 days until the next assessment. Top contributing factor: Past interventions received.,0.1725,0.7161,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00244,2025-03-22,STU0399,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),3 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 9/10.,0.1701,0.4029,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00245,2025-03-22,STU0118,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 7/10.,0.1688,0.8289,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00246,2025-03-22,STU0239,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 6/10.,0.1631,0.0704,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00247,2025-03-22,STU0513,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 79.4% with only 6 days until the next assessment. Top contributing factor: Grade variance across modules.,0.1576,0.794,Lecture materials accessed (last 4w),Grade variance across modules,Pending
ACT00248,2025-03-22,STU0178,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),4 missing assignments on record across enrolled modules (threshold: 3).,0.1448,0.0588,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00249,2025-03-22,STU0282,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),6 missing assignments on record across enrolled modules (threshold: 3).,0.1386,0.8382,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00250,2025-03-22,STU0185,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 8/10.,0.1271,0.8339,Past interventions received,Past interventions received,Pending
ACT00251,2025-03-22,STU0081,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 81.1% with only 5 days until the next assessment. Top contributing factor: Recent attendance (4-week avg).,0.1238,0.8114,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00252,2025-03-22,STU0427,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 7/10.,0.1224,0.8345,Past interventions received,Past interventions received,Pending
ACT00253,2025-03-22,STU0069,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.1173,0.8169,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00254,2025-03-22,STU0226,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 82.4% with only 7 days until the next assessment. Top contributing factor: Past interventions received.,0.1156,0.8242,Past interventions received,Past interventions received,Pending
ACT00255,2025-03-22,STU0226,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-05 via email.",0.1156,0.8242,Past interventions received,Past interventions received,Pending
ACT00256,2025-03-22,STU0060,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 82.7% with only 7 days until the next assessment. Top contributing factor: Past interventions received.,0.1146,0.8265,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00257,2025-03-22,STU0060,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),4 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 7/10.,0.1146,0.8265,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00258,2025-03-22,STU0541,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.0% with only 5 days until the next assessment. Top contributing factor: Past interventions received.,0.1143,0.8299,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00259,2025-03-22,STU0541,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 6/10.,0.1143,0.8299,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00260,2025-03-22,STU0598,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.1099,0.0575,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00261,2025-03-22,STU0046,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 8/10.,0.1083,0.8302,Past interventions received,Past interventions received,Pending
